frame,left,top,right,bottom
24,618,112,678,277
25,618,110,675.63037109375,277.20481872558594
26,618,110,676.4078216552734,279.1891098022461
27,617,111,675.7180633544922,279.35538482666016
28,617,111,675.0529632568359,279.51973724365234
29,614,106,673.0611419677734,279.4611282348633
30,614,106,672.9458465576172,279.50040435791016
31,616,110,671.8732757568359,279.55345916748047
32,612,110,669.8567352294922,280.15279388427734
33,613,110,668.8491058349609,280.63842010498047
34,610,107,666.7552947998047,282.28197479248047
35,600,105,664.9621429443359,283.2157516479492
36,600,105,664.8093109130859,283.9499282836914
37,592,111,665,297
38,592,111,665,297
39,591,116,662,294
40,591,116,662,294
41,589,117,661,296
42,594,118,657.8358001708984,292.2003173828125
43,593,115,657.5083465576172,292.2773742675781
44,592,118,654.8962249755859,293.8149871826172
45,591,116,653.6512908935547,295.39292907714844
46,589.7919921875,124.92247009277344,652.2159881591797,296.5884552001953
47,588.9044189453125,125.11408996582031,651.3284149169922,296.7800750732422
48,590,125,649.675464630127,300.173583984375
49,590,125,650.5222053527832,299.8512268066406
50,592,121,649.1024627685547,297.73402404785156
51,592,121,649.1110687255859,298.3682556152344
52,585.96240234375,128.54702758789062,647.1623954772949,296.8470001220703
53,583.4094848632812,129.22909545898438,644.6094779968262,297.52906799316406
54,587,127,639.3694839477539,294.67015075683594
55,587,130,638.7185440063477,295.32313537597656
56,578.3029174804688,133.38699340820312,637.1264419555664,295.1516876220703
57,583,127,636.0753364562988,293.49432373046875
58,583,127,635.3290596008301,293.4264831542969
59,575,130,633.5990180969238,293.55723571777344
60,575,130,633.4419136047363,293.6937561035156
61,570,128,632.8875465393066,295.376220703125
62,570,128,632.6927223205566,295.8008117675781
63,560,130,630.8384742736816,296.52330017089844
64,554,132,629.6129493713379,296.87550354003906
65,553,132,626.7985153198242,298.61521911621094
66,554,134,626.0031051635742,298.4927520751953
67,555,128,620.3506393432617,298.6336212158203
68,555,128,620.8250045776367,297.7303924560547
69,555,132,616.8042526245117,296.6337127685547
70,555,132,616.4895973205566,294.6947326660156
71,556,131,613.6160621643066,294.5431365966797
72,556,131,613.6657447814941,294.8933410644531
73,552,131,608.0051422119141,292.1212615966797
74,555,130,606.3061828613281,293.9617614746094
75,552,127,602.496753692627,294.5867919921875
76,551,130,600.438648223877,294.53102111816406
77,551,130,600.6210823059082,294.1453094482422
78,537.5791625976562,129.1018524169922,597.5791511535645,294.10182189941406
79,536.6408081054688,128.32626342773438,597.8407936096191,296.626220703125
80,534.983154296875,128.59080505371094,596.1831398010254,296.89076232910156
81,535.1369018554688,128.4879608154297,596.3368873596191,296.7879180908203
82,532.2011108398438,126.54169464111328,594.6250915527344,298.20763397216797
83,531.67138671875,127.1550521850586,594.0953674316406,298.8209915161133
84,530.1083374023438,125.67992401123047,593.7807960510254,300.77918243408203
85,110,198,316,486
86,529,131,587.6615333557129,301.27371978759766
87,523,131,586.8624610900879,301.67325592041016
88,523,131,586.4073219299316,301.35706329345703
89,521,133,580.2422218322754,299.0873260498047
90,521,133,580.6134376525879,298.7980041503906
91,521,133,579.8978118896484,296.68479919433594
92,519,128,575.1997375488281,295.61402893066406
93,519,128,574.7907180786133,293.0550842285156
94,508,96,570.7573928833008,293.51036071777344
95,508,96,570.3554878234863,290.7759552001953
96,502,82,567.0107574462891,286.5646209716797
