frame,left,top,right,bottom
1,239,103,292,261
2,239,104,292.2104187011719,260.9035949707031
3,240,105,293.1658630371094,262.2858581542969
4,240,106,293.23419189453125,262.0122528076172
5,243,106,294.4950866699219,262.6509094238281
6,244,109,295.1672821044922,262.0979232788086
7,246,112,298.3821907043457,262.6232376098633
8,247,114,299.6623115539551,264.63574981689453
9,248,115,301,265
10,250,117,302.7589302062988,267.7117385864258
11,252,125,312,268
12,251,127,311.91613006591797,279.66764068603516
13,254,126,313.73717498779297,279.60240173339844
14,259,121,317.72896575927734,280.2207794189453
15,265,126,320.8261299133301,286.3710403442383
16,265,127,322.7440872192383,289.0361633300781
17,268,127,325.05022048950195,292.72972106933594
18,269,128,327.6509895324707,295.7803192138672
19,271,130,329.2666206359863,296.47264099121094
20,273,132,330.75847244262695,297.63087463378906
21,273,132,330.6971626281738,297.2149658203125
22,275,137,331.59685134887695,298.7499694824219
23,275,137,332.4008979797363,298.6915740966797
24,274,142,332.4297561645508,296.054443359375
25,276,140,334.8436164855957,299.8901824951172
26,276,138,336.66533279418945,301.4426727294922
27,279,142,338.6752510070801,305.8472900390625
28,284,138,341.2787666320801,309.6972198486328
29,286,149,342.1099433898926,310.9844055175781
30,288.79864501953125,145.9476318359375,343.93982696533203,310.3307800292969
31,285,149,345.0351333618164,311.3479919433594
32,288,146,347.3772659301758,313.310302734375
33,294.7301940917969,152.4060821533203,348.7901725769043,313.56602478027344
34,295.7841796875,152.58554077148438,350.92535400390625,316.9686737060547
35,296.7035217285156,152.90228271484375,352.9475212097168,320.5730743408203
36,298.5422668457031,153.66781616210938,355.9111442565918,324.6920166015625
37,299.5613708496094,154.9210968017578,356.93024826049805,325.94529724121094
38,301.3249816894531,156.76075744628906,358.6938591003418,327.7849578857422
39,307,163,360.04987716674805,327.8016815185547
40,312,169,362.8430595397949,332.4994201660156
41,312,169,362.30085372924805,332.1784973144531
42,312,169,365.2585258483887,334.2803649902344
43,315,164,370.8045463562012,339.5977478027344
44,314.67486572265625,169.76446533203125,372.0437431335449,340.7886657714844
45,317.4880676269531,171.6230926513672,374.8569450378418,342.6472930908203
46,319,170,377.9548149108887,345.0708770751953
47,317,173,380.68444061279297,348.32273864746094
48,326.17266845703125,177.0135040283203,383.5415458679199,348.03770446777344
49,324,172,386.7581100463867,350.8957977294922
50,321,178,386.4364242553711,351.22190856933594
51,321,159,387.7050094604492,352.7738800048828
52,331,181,391.4065055847168,351.6891326904297
53,335.3418884277344,181.6798553466797,392.71076583862305,352.7040557861328
54,334,198,393.8025321960449,354.9898223876953
55,338,232,395.6138114929199,358.4634246826172
56,337,195,397.89205169677734,362.93382263183594
57,332,194,398.64773178100586,364.6901397705078
58,341,201,400.384578704834,367.17698669433594
59,343,204,401.20983123779297,368.0785675048828
60,343,209,405.1144371032715,373.1351776123047
61,348,223,406.62661361694336,378.30690002441406
62,350.41656494140625,203.03378295898438,408.93282318115234,377.4784698486328
63,339,229,409.8317184448242,379.98304748535156
64,351.9820251464844,207.94915771484375,410.49828338623047,382.3938446044922
65,355,221,411.3613815307617,383.50767517089844
66,356,222,411.54976654052734,383.61085510253906
67,353,221,413.7151412963867,385.52772521972656
68,357.33251953125,213.9407196044922,414.7013969421387,384.9649200439453
69,358.4346923828125,215.6116485595703,415.8035697937012,386.63584899902344
70,363,239,418.9609794616699,390.54225158691406
71,365,235,419.4282341003418,390.4108428955078
72,367,235,421.3018608093262,392.6493682861328
73,369,227,422.3868827819824,395.69190979003906
74,361,230,425.20991134643555,398.25047302246094
75,365,223,424.4290580749512,398.33497619628906
76,373,239,427.0199089050293,402.55799865722656
77,368,240,431.4804801940918,406.3483123779297
78,369,243,432.85590744018555,411.6768341064453
79,375,250,438.39728927612305,412.5095977783203
80,372,251,440.0171318054199,417.2556610107422
81,374,255,443.55440521240234,425.0471954345703
82,374,256,444.1756820678711,424.4717254638672
83,382,257,449.75984954833984,426.2318572998047
84,382,258,448.91613006591797,426.6397247314453
85,386,257,450.71187591552734,428.93177795410156
86,392,254,452.1858139038086,431.0425567626953
87,392,261,454.86925888061523,435.03013610839844
88,390,262,454.9578170776367,435.4233856201172
89,390,266,457.24010467529297,439.3761444091797
