frame,left,top,right,bottom
25,602,172,699,426
26,601,167,698.751708984375,426.2430419921875
27,597,163,698.3475341796875,426.35711669921875
28,601,159,698.6771850585938,426.8347473144531
29,599,157,698.2990112304688,426.8816223144531
30,599,158,698.632080078125,427.341552734375
31,596,151,698.3075561523438,426.6611633300781
32,599,160,698.6138305664062,427.0616455078125
33,597,152,698.3976440429688,426.3780822753906
34,600,162,698.76025390625,426.647705078125
35,603,161,698.3889770507812,426.78277587890625
36,602,160,698.7196044921875,427.06488037109375
37,603,161,698.4935302734375,426.4939270019531
38,602,158,698.8164672851562,426.83837890625
39,606,160,698.5664672851562,427.0425109863281
40,606,162,698.24072265625,426.31268310546875
41,607,162,698.5333862304688,426.72857666015625
42,606,161,698.3238525390625,426.99627685546875
43,608,162,698.6265258789062,427.34918212890625
44,607,162,698.203369140625,426.647705078125
45,608,162,698.5409545898438,427.0008850097656
46,609,163,698.1262817382812,426.3579406738281
47,610,163,698.48681640625,426.8056640625
48,610,163,698.8138427734375,427.2398986816406
49,609,162,698.43603515625,426.6474914550781
50,611,163,698.8170166015625,427.0
51,611,163,698.375244140625,426.43255615234375
52,611,163,698.7825927734375,426.76739501953125
53,611,162,698.5575561523438,427.15899658203125
54,611,162,698.157958984375,426.7020263671875
55,611,162,698.587158203125,427.0126037597656
56,611,161,698.1600952148438,426.617431640625
57,611,160,698.604248046875,426.9533996582031
58,611,161,698.3645629882812,427.3515930175781
59,603,157,698.7422485351562,426.99578857421875
60,603,157,698.5763549804688,427.3126220703125
61,612,157,698.144287109375,426.83843994140625
62,611,158,698.4654541015625,427.2454528808594
63,609,156,698.9033203125,427.1379699707031
64,611,158,698.4884033203125,426.7106018066406
65,609,158,698.8089599609375,427.11083984375
66,610,157,698,428
67,607,159,698.4030151367188,426.7206115722656
68,607,155,698.70947265625,427.07867431640625
69,607,156,698.320556640625,426.5999450683594
70,608,158,698.6830444335938,427.0338439941406
71,607,156,698.3754272460938,426.57940673828125
72,609,156,698.7009887695312,426.97784423828125
73,608,156,698.3849487304688,427.1343078613281
74,607,151,698.79638671875,426.9242858886719
75,607,147,698.5633544921875,427.06256103515625
76,607,147,698.1407470703125,426.4746398925781
77,608,146,698.5387573242188,426.8619689941406
78,608,146,698.490966796875,426.976806640625
79,597,142,698.8765869140625,427.38238525390625
80,608,147,698.4661254882812,426.8839111328125
81,608,148,698.8023071289062,427.2432861328125
82,608,152,698.3242797851562,426.77130126953125
83,609,154,698.545166015625,427.1619567871094
84,609,153,698.0225219726562,426.717529296875
85,609,155,698.3886108398438,427.0172424316406
86,610,158,698.8215942382812,426.8541259765625
87,610,157,698.6756591796875,427.03985595703125
88,601.259765625,172.69451904296875,698.259765625,426.69451904296875
89,609,162,698.7374267578125,427.3957824707031
