frame,left,top,right,bottom
38,592,111,665,297
39,591,116,662,294
40,591,116,663.9951782226562,298.1136016845703
41,589,117,663.0678100585938,298.94927978515625
42,594,118,661.9130249023438,300.6990051269531
43,593,115,660.6968994140625,301.88267517089844
44,592,118,657.1968994140625,303.31402587890625
45,591,116,656.4209594726562,304.25730895996094
46,583.4932861328125,121.19635009765625,655.0619125366211,303.5492858886719
47,582.4325561523438,120.58782958984375,654.0011825561523,302.9407653808594
48,590,125,652.4498291015625,307.2891845703125
49,590,125,652.8480224609375,307.94480895996094
50,592,121,651.4053344726562,308.6656036376953
51,592,121,651.8363647460938,308.6144561767578
52,577.7191772460938,123.26591491699219,650.7191772460938,309.2659149169922
53,575.8892822265625,125.13217163085938,647.4579086303711,307.485107421875
54,587,127,646.8163757324219,311.1673126220703
55,587,130,645.3354110717773,309.5336608886719
56,573.1602783203125,129.599853515625,641.9498062133789,304.87181091308594
57,583,127,640.3711318969727,304.88145446777344
58,583,127,640.7117691040039,305.0840301513672
59,575,130,637.2820816040039,303.6122589111328
60,575,130,637.2770767211914,303.2949676513672
61,570,128,635.5920791625977,303.2848663330078
62,570,128,635.7034072875977,303.15660095214844
63,560,130,633.9492568969727,303.2760467529297
64,554,132,632.2128677368164,304.8306121826172
65,553,132,630.0999526977539,305.36351013183594
66,554,134,627.5073623657227,305.52891540527344
67,555,128,624.1556167602539,307.7063446044922
68,555,128,621.7362518310547,302.78736877441406
69,555,132,617.5340423583984,302.7112579345703
70,555,132,617.8923416137695,299.9820861816406
71,556,131,616.0092620849609,301.32017517089844
72,556,131,615.0933303833008,299.2006072998047
73,552,131,609.7144241333008,298.5135040283203
74,555,130,609.8223724365234,300.0298309326172
75,552,127,606.3124237060547,302.56229400634766
76,551,130,606.5810165405273,306.63319396972656
77,551,130,605.9023056030273,306.92701721191406
78,530.173583984375,123.689697265625,601.7422103881836,306.0426330566406
79,530.3496704101562,124.54399108886719,601.9182968139648,306.8969268798828
80,527.4915161132812,122.02349090576172,600.4915084838867,308.02347564697266
81,527.9734497070312,121.14425659179688,602.4334411621094,310.8642272949219
82,524.0851440429688,121.85004425048828,597.0851364135742,307.8500289916992
83,524.7951049804688,122.53874969482422,597.7950973510742,308.53873443603516
84,522.1767578125,121.3216781616211,595.1767501831055,307.32166290283203
85,520.7110595703125,121.20194244384766,593.711051940918,307.2019271850586
86,529,131,589.8381271362305,306.5154800415039
87,523,131,588.7228088378906,309.22796630859375
88,523,131,588.9106750488281,309.82855224609375
89,521,133,586.2850036621094,309.6907196044922
90,521,133,586.0195007324219,312.00794219970703
91,521,133,585.1106872558594,311.6771774291992
92,519,128,580.9312973022461,308.60692596435547
93,519,128,581.9381561279297,312.45574951171875
94,508,96,576.5897674560547,313.508544921875
95,508,96,576.0113372802734,313.1298522949219
96,502,82,573.7887420654297,312.35218811035156
97,499,94,570.2028656005859,312.05072021484375
98,487,64,565.4370574951172,311.80718994140625
99,492,66,564.5307464599609,312.7340850830078
100,492,66,565.4944000244141,315.9343032836914
101,485.8704833984375,117.92476654052734,563.3386383056641,315.3093948364258
102,485.31353759765625,118.64868927001953,562.7816925048828,316.03331756591797
103,484.38238525390625,118.18460845947266,561.8505401611328,315.5692367553711
104,483.71343994140625,118.54293060302734,561.1815948486328,315.9275588989258
105,483.22198486328125,118.2054672241211,560.6901397705078,315.59009552001953
106,481.7861633300781,116.42726135253906,560.8036804199219,317.7595672607422
107,499,64,559.4374084472656,317.174560546875
108,497,69,558.8836364746094,317.62437438964844
109,494,65,557.2912292480469,317.3344421386719
110,493,66,556.4836730957031,316.8677062988281
111,493,66,556.2345886230469,316.6144561767578
112,495,58,556.0607604980469,316.6332244873047
113,495,58,555.8935852050781,316.66075134277344
114,499,69,555.0272521972656,315.56370544433594
115,499,69,554.8493347167969,315.7156982421875
116,500,93,554.2746276855469,313.96600341796875
117,496,90,553.3880920410156,312.49517822265625
118,495,106,552.8644104003906,312.486328125
119,491,69,551.2006530761719,312.23191833496094
120,491,69,550.9149475097656,312.54640197753906
121,483,73,550.7186584472656,314.4739303588867
122,483,73,550.8912048339844,315.3702621459961
123,496,122,550.7507247924805,316.55577850341797
124,496,122,550.7936019897461,316.68672943115234
125,492,107,549.8677597045898,315.90955352783203
126,492,125,550.1068878173828,316.99632263183594
127,490,136,547.8085174560547,313.2111053466797
128,489,135,548.8209686279297,313.8699493408203
129,486,141,548.0884552001953,313.56056213378906
130,486,141,548.1715545654297,314.34349060058594
131,485,128,547.2545928955078,313.7440490722656
132,485,128,545.9919052124023,311.1504592895508
133,482,101,545.0498886108398,310.79878997802734
134,482,101,545.4749374389648,310.8412551879883
135,484,123,544.4838485717773,310.6203842163086
136,484,124,543.1870040893555,310.39391326904297
137,461.60382080078125,104.40094757080078,542.2016830444336,309.75988006591797
138,481,138,539.3216323852539,304.55567169189453
139,477,118,535.8316421508789,304.3439254760742
140,478,141,533.2382278442383,303.78907012939453
141,475,132,530.3696365356445,301.08775329589844
142,475,132,529.3771438598633,301.05174255371094
143,474,143,526.9125442504883,300.59251403808594
144,474,143,526.2959365844727,300.71559143066406
145,470,129,524.0664749145508,300.3455810546875
146,470,129,522.5148620605469,297.67352294921875
147,447.332763671875,107.80780029296875,521.792724609375,297.5277099609375
148,444.6937561035156,108.3458251953125,519.1537170410156,298.06573486328125
149,443.5636291503906,107.887939453125,518.0235900878906,297.60784912109375
150,442.2870178222656,107.71484375,516.7469787597656,297.43475341796875
151,441.0252380371094,107.3780517578125,515.4851989746094,297.09796142578125
152,440.49566650390625,107.11582946777344,514.9556274414062,296.8357391357422
153,439.63104248046875,106.59349060058594,514.0910034179688,296.3134002685547
154,439.53924560546875,105.98947143554688,513.9992065429688,295.7093811035156
155,443,153,512.2282104492188,295.51731872558594
156,443,153,511.8102722167969,295.7264099121094
157,436.5331115722656,105.76712036132812,510.9930725097656,295.4870300292969
158,434.2579040527344,104.98826599121094,508.7178649902344,294.7081756591797
159,432.505126953125,103.50852966308594,506.965087890625,293.2284393310547
160,428.3146667480469,102.53570556640625,502.7746276855469,292.255615234375
161,425.11077880859375,101.29945373535156,499.57073974609375,291.0193634033203
162,425.032958984375,100.49665832519531,499.492919921875,290.21656799316406
163,423.10479736328125,99.95870971679688,497.56475830078125,289.6786193847656
164,422.418701171875,98.48859405517578,498.36785888671875,292.00289154052734
165,416.91156005859375,94.73173522949219,494.37969970703125,292.11631774902344
166,417.5562744140625,95.72918701171875,495.0244140625,293.11376953125
167,435,133,493.6040344238281,292.6933898925781
168,435,133,494.1368713378906,292.2710876464844
169,415.4686279296875,94.75013732910156,492.936767578125,292.1347198486328
170,414.4903564453125,94.45875549316406,491.95849609375,291.8433380126953
171,398,129,490.8813934326172,293.38262939453125
172,398,125,489.1867980957031,291.91033935546875
173,409.1998596191406,91.72654724121094,488.2173614501953,293.05882263183594
174,408.11566162109375,92.25424194335938,487.13316345214844,293.5865173339844
175,408.24468994140625,92.66229248046875,487.26219177246094,293.99456787109375
176,406.3680725097656,92.21626281738281,485.3855743408203,293.5485382080078
177,406.3131103515625,92.2396240234375,485.3306121826172,293.5718994140625
178,405.0367126464844,92.35530090332031,484.05421447753906,293.6875762939453
179,405.043212890625,91.544677734375,484.0607147216797,292.876953125
180,404.46319580078125,91.95504760742188,483.48069763183594,293.2873229980469
181,404.749267578125,94.840087890625,482.2174072265625,292.22467041015625
182,404.839111328125,95.07635498046875,482.3072509765625,292.4609375
183,407.7096862792969,97.51700592041016,483.6588439941406,291.0313034057617
184,407.5708923339844,97.9582748413086,483.5200500488281,291.47257232666016
185,409.2411193847656,98.1669692993164,485.1902770996094,291.68126678466797
186,409.6390686035156,100.51925659179688,484.0990295410156,290.2391662597656
187,410.7239990234375,100.71476745605469,485.1839599609375,290.43467712402344
188,411.0290222167969,101.08168029785156,485.4889831542969,290.8015899658203
189,410.9532775878906,101.30889892578125,485.4132385253906,291.02880859375
190,411.33416748046875,100.86851501464844,485.79412841796875,290.5884246826172
191,412.65301513671875,103.14164733886719,485.6529769897461,289.1415557861328
192,412.50274658203125,102.21597290039062,485.5027084350586,288.21588134765625
193,397,155,485.9218978881836,288.18299865722656
194,397,155,486.2855453491211,288.14588928222656
195,412.8443298339844,100.12637329101562,487.3042907714844,289.8462829589844
196,413.29852294921875,102.288818359375,486.2984848022461,288.2887268066406
197,396,150,486.6150131225586,288.0422058105469
198,396,150,485.94335174560547,287.53538513183594
199,412.8324890136719,99.99200439453125,487.2924499511719,289.7119140625
200,413.4576721191406,102.07061767578125,486.45763397216797,288.0705261230469
201,395,147,487.6974792480469,289.5784149169922
202,397,143,487.5567932128906,289.82765197753906
203,394,148,487.4485168457031,290.12945556640625
204,394,148,487.3229675292969,289.8053894042969
205,413.465576171875,102.28889465332031,486.46553802490234,288.28880310058594
206,414.06060791015625,102.02809143066406,487.0605697631836,288.0279998779297
207,417,44,486.38460540771484,287.63519287109375
208,417,44,486.6858139038086,288.0891418457031
209,415,42,485.8867416381836,287.8750457763672
210,413.0113525390625,102.50921630859375,486.01131439208984,288.5091247558594
211,411,42,486.1959457397461,288.5378112792969
212,409,40,486.3655319213867,288.60508728027344
213,409,40,486.52742767333984,288.6681365966797
214,412.6507568359375,102.64414978027344,485.65071868896484,288.64405822753906
215,412.8106689453125,102.74246215820312,485.81063079833984,288.74237060546875
216,413.04840087890625,102.97636413574219,486.0483627319336,288.9762725830078
217,413.27239990234375,103.19908142089844,486.2723617553711,289.19898986816406
218,413.41400146484375,102.52896118164062,486.4139633178711,288.52886962890625
219,413.51922607421875,102.82034301757812,486.5191879272461,288.82025146484375
