frame,left,top,right,bottom
24,530,90,584,224
25,531,86,586,226
26,531,86,586,226
27,531,87,584,226
28,531,87,584.37158203125,223.9481964111328
29,530,87,584.6224975585938,224.32765197753906
30,531,85,585.121337890625,224.34765625
31,531,85,584.9302368164062,224.00892639160156
32,530,87,584.8477935791016,222.51366424560547
33,530,88,587,225
34,531,87,585.241943359375,224.51145935058594
35,531,88,587,225
36,530,87,585.26904296875,224.2474365234375
37,530,87,585.3185424804688,224.0054931640625
38,530,87,586,225
39,530,86,584.8759918212891,222.45272064208984
40,530,86,585.5499877929688,224.2749786376953
41,530,85,585.1879425048828,222.64875030517578
42,530,86,586.0075073242188,224.48587036132812
43,530,85,585.5952568054199,225.51235961914062
44,530,86,584.7453765869141,222.52941131591797
45,530,86,586,225
46,530,87,585,225
47,530,87,585,225
48,530,87,585,225
49,530,87,585,225
49,221,196,290,284
50,530,86,585,226
50,223,195,290,285
51,530,87,586,226
52,530,87,586,226
53,530,87,585,226
54,530,87,585,226
55,530,87,585,226
56,530,87,585,226
57,530,86,585,226
58,530,87,585,225
59,530,87,586,226
60,530,86,585,226
61,530,86,585.3238525390625,224.40155029296875
62,530,87,585,225
63,530,87,586,225
64,530,87,585,226
64,216,196,286,289
65,530,87,586,226
66,530,87,587,226
67,530,86,585.5,224.1124267578125
68,530,87,587,225
69,530,86,585.0927886962891,222.6174545288086
70,530,86,588,226
71,531,90,588,223
72,530,87,588,226
73,531,86,585.618408203125,224.5017852783203
74,530,87,589,226
75,530,87,589,226
76,531,87,589,226
77,531,86,588,226
78,531,86,588,226
79,531,86,585.5870971679688,224.33375549316406
80,531,86,585.5970458984375,224.19911193847656
81,530,86,585.6602172851562,224.07371520996094
82,530,86,588,226
83,530,86,587,227
84,531,86,588,226
85,531,86,587,227
86,531,87,587,227
87,530,86,588,226
88,529,88,589,228
89,530,88,589,227
90,530,89,585.3082427978516,222.6199722290039
91,532.137451171875,90.66691589355469,586.137451171875,224.6669158935547
92,531.37255859375,90.46641540527344,585.37255859375,224.46641540527344
93,530,88,588,224
94,530,84,585.6468505859375,224.3432159423828
95,532,88,585.921142578125,224.2273712158203
96,530,86,589,226
97,531,89,589,222
98,531,89,590,221
99,531,89,589,223
