frame,left,top,right,bottom
24,498,290,571,436
25,483,291,565,437
26,480,287,558,440
27,474,278,558,438
28,475,285,551,435
29,471,279,552,446
30,472,287,557,448
31,470,277,555,449
32,472,271,545,434
32,501,169,528,220
33,452.5685119628906,260.8199157714844,522.7338333129883,401.1505584716797
34,498,167,527,226
35,446.08349609375,256.99981689453125,514.8730316162109,394.5788879394531
36,441.0589294433594,251.44503784179688,514.0589218139648,397.4450225830078
37,437.854248046875,246.80072021484375,515.3224182128906,401.737060546875
38,459,252,503,413
39,433.32080078125,246.44662475585938,509.2699890136719,398.3450012207031
40,433,237,495,417
41,439,233,496,411
41,500,168,527,223
42,422,240,494,407
43,418,231,491,409
43,506,168,528,203
44,421,234,482,398
44,506,168,527,202
45,419,233,476,391
45,501,167,528,216
46,359,192,463,373
46,507,167,528,204
47,362,192,466,375
47,506,168,528,205
48,390.6370849609375,217.39019775390625,468.1052551269531,372.3265380859375
49,407,230,460,376
50,353,201,460,368
51,388,214,459,370
52,375,218,455,378
53,379,219,453,373
54,380,219,452,376
55,378,218,448,381
56,360,216,452,379
57,334,216,450,375
58,347.987548828125,196.2154541015625,428.5854187011719,357.41119384765625
59,310,179,416,333
