frame,left,top,right,bottom
4,172,325,248,441
5,172,325,248,441
6,409,512,481,574
7,413,501,497,572
8,171.06201171875,332.752197265625,242.6785125732422,442.0615921020508
9,172.0548095703125,338.1700134277344,239.54064178466797,441.1747055053711
10,171.89901733398438,339.7873229980469,239.38484954833984,442.7920150756836
11,172.15481567382812,343.3775634765625,237.02008819580078,442.38246154785156
12,171.98590087890625,344.2327880859375,235.5793113708496,441.2964172363281
13,170.80699157714844,344.01708984375,235.6722640991211,443.02198791503906
14,170.21092224121094,343.8301086425781,235.0761947631836,442.8350067138672
15,170.7683563232422,345.27349853515625,234.36176681518555,442.3371276855469
16,169.98680114746094,344.6161804199219,234.8520736694336,443.62107849121094
17,169.86473083496094,345.8402099609375,233.4581413269043,442.9038391113281
18,169.47064208984375,348.8993835449219,231.81712341308594,444.05979919433594
19,127,238,193,361
20,175,403,311,573
21,418,453,499,576
22,165.78225708007812,351.5376281738281,228.1287384033203,446.6980438232422
23,165.93557739257812,354.2359313964844,225.8610725402832,445.70115661621094
24,164.76820373535156,354.032470703125,225.89220428466797,447.3269958496094
25,164.08775329589844,354.13671875,225.21175384521484,447.4312438964844
26,146,224,190,350
27,150,221,200,335
28,162.3880615234375,353.7431640625,224.7345428466797,448.90357971191406
29,162.52508544921875,353.93328857421875,223.64908599853516,447.2278137207031
30,411,428,485,572
31,411,426,487,571
32,160.51214599609375,354.272705078125,221.63614654541016,447.5672302246094
33,158.98692321777344,352.4799499511719,222.58032989501953,449.54357147216797
34,161.14508056640625,353.2979736328125,222.2690773010254,446.5924987792969
35,0,303,148,567
36,0,303,148,567
37,158.23306274414062,352.419677734375,221.8264617919922,449.48329162597656
38,164,354,219.4009017944336,449.0794143676758
39,157.74114990234375,355.0591125488281,217.66663360595703,446.5243225097656
40,155.5159912109375,355.9812316894531,215.44147491455078,447.4464416503906
41,154.29518127441406,355.1658020019531,215.41917419433594,448.46031951904297
42,155.15171813964844,356.25921630859375,215.07720184326172,447.72442626953125
43,151.88563537597656,358.0399169921875,213.00962829589844,451.33443450927734
44,151.5400390625,355.59136962890625,215.1334342956543,452.6549758911133
45,150.73060607910156,355.48162841796875,215.5958709716797,454.4865036010742
46,220,398,321,572
47,222,405,320,571
48,150.95655822753906,364.3497619628906,214.54995346069336,461.41336822509766
49,150.67967224121094,364.93853759765625,215.54493713378906,463.9434127807617
50,149.93368530273438,368.01483154296875,214.7989501953125,467.0197067260742
51,151.02297973632812,373.4346618652344,214.61637496948242,470.4982681274414
52,150.58154296875,372.5704345703125,215.44680786132812,471.57530975341797
53,148.2767791748047,372.8331604003906,214.43934631347656,473.81813049316406
54,149.0012664794922,373.5628356933594,215.16383361816406,474.5478057861328
55,148.6417694091797,377.5112609863281,214.80433654785156,478.49623107910156
56,149.72628784179688,380.64654541015625,213.31968307495117,477.7101516723633
57,148.4452667236328,379.0826110839844,213.31053161621094,478.08748626708984
58,148.1727752685547,383.762939453125,211.76617050170898,480.82654571533203
59,147.16220092773438,383.66424560546875,212.0274658203125,482.6691207885742
60,144.51441955566406,385.5679931640625,210.67698669433594,486.55296325683594
61,143.58456420898438,387.05560302734375,209.74713134765625,488.0405731201172
62,143.3268585205078,387.4873962402344,209.4894256591797,488.4723663330078
63,139.0523223876953,388.6656494140625,207.88785552978516,493.73040771484375
64,139.250732421875,387.5616760253906,208.08626556396484,492.6264343261719
65,139.0481414794922,389.1965637207031,206.53395080566406,492.2012252807617
66,139.49449157714844,390.0555725097656,206.9803009033203,493.0602340698242
67,136.0714874267578,392.3175964355469,202.2340545654297,493.3025588989258
68,135.2775115966797,394.7779541015625,200.14276885986328,493.78282165527344
69,133.5949249267578,394.6515197753906,198.4601821899414,493.65638732910156
70,130.85430908203125,395.3623046875,195.71956634521484,494.36717224121094
71,127.07524108886719,396.85455322265625,191.94049835205078,495.8594207763672
72,127.44514465332031,397.10943603515625,192.3104019165039,496.1143035888672
73,125.78836059570312,397.2774963378906,191.950927734375,498.26245880126953
74,126.2408447265625,397.94366455078125,192.40341186523438,498.92862701416016
75,122.03684997558594,397.9556579589844,189.5226593017578,500.96031951904297
76,120.41417694091797,398.2838134765625,189.24970245361328,503.3485641479492
77,118.2892074584961,399.4812927246094,187.1247329711914,504.5460433959961
78,115.48016357421875,401.5384216308594,182.96597290039062,504.54307556152344
79,113.93649291992188,402.4993896484375,182.77201080322266,507.5641326904297
80,394,285,472,457
81,394,285,472,457
82,107,388,179.06725311279297,514.0675582885742
83,396,283,470,458
84,397,284,479,456
85,397,284,479,456
86,5,324,214,569
87,1,317,201,564
88,101.57876586914062,421.6247863769531,170.4142837524414,526.6895217895508
89,0,306,196,560
