frame,left,top,right,bottom
25,443,62,494,245
26,444,68,485.2443428039551,247.75858306884766
27,444,67,485.966365814209,246.64144134521484
28,172,28,208,93
29,170,226,232,329
30,447,124,493.61510848999023,257.38114166259766
31,447,123,489,256
32,172,28,209,93
33,451.2919006347656,87.02550506591797,494.9886932373047,262.85306549072266
34,451.2308349609375,87.00849914550781,495.8015594482422,266.3526153564453
35,172,30,210,94
36,394,163,442,294
37,452,141,495,274
38,452,141,500.2627716064453,280.4947204589844
39,452,132,500.5519561767578,283.5816345214844
40,449,88,500.2106475830078,285.19578552246094
41,452,117,501.1686820983887,289.9938659667969
42,455,139,502.0011100769043,291.9027404785156
43,454,153,503.10883712768555,292.6917724609375
44,454,152,503.47443771362305,292.4447937011719
45,454,154,504.6428337097168,294.90740966796875
46,453,153,506.13011169433594,297.29187774658203
47,453,152,507.84361267089844,301.2122802734375
48,456,159,508.5402374267578,304.2051315307617
49,461.7804260253906,119.70096588134766,508.1518096923828,306.2905807495117
50,463.93408203125,126.17823791503906,508.5048065185547,305.52235412597656
51,457,139,508.92063903808594,310.5893249511719
52,466.47222900390625,139.65533447265625,508.4722213745117,308.6553039550781
53,466.9718322753906,141.4531707763672,508.9718246459961,310.45314025878906
54,467.917236328125,148.31991577148438,509.09370040893555,314.00616455078125
55,468.281982421875,149.38812255859375,508.65106201171875,311.8256072998047
56,468.3455505371094,153.12684631347656,507.92308044433594,312.37928771972656
57,467.8405456542969,152.02273559570312,508.2096252441406,314.46022033691406
58,460,191,509.0228958129883,318.42198181152344
59,459,189,510.52320098876953,321.9730987548828
60,469.6876525878906,154.86990356445312,511.6876411437988,323.86985778808594
61,469.694091796875,157.6185302734375,511.6940803527832,326.6184844970703
62,470.2867431640625,164.41122436523438,510.65582275390625,326.8487091064453
63,459,193,510.64636993408203,332.9624786376953
64,459,195,510.4433059692383,337.34593200683594
65,459,207,510.62114334106445,342.88182067871094
66,457,212,508.9305305480957,346.32652282714844
67,457,215,508.29253005981445,350.7005157470703
68,456,222,506.6523971557617,354.4025421142578
69,454,221,506.0880317687988,356.40318298339844
70,452,222,504.5590400695801,358.3785858154297
71,451,224,504.55944061279297,361.29603576660156
72,451,226,504.3533248901367,363.13609313964844
73,450,229,503.8316230773926,364.4256134033203
74,449,231,503.54735565185547,368.3272247314453
75,446,237,503.12227630615234,375.9601287841797
76,444,242,503.48697662353516,382.1582489013672
77,443,247,503.1188735961914,385.43955993652344
78,443,247,502.8201675415039,385.9170379638672
79,443,251,503.3389701843262,391.8467254638672
