frame,left,top,right,bottom
38,59,5,156,159
39,72,6,156.84436798095703,159.0963592529297
40,68,13,156.88031768798828,159.32758331298828
41,61,5,157,159
42,64,7,156.68439483642578,159.7636489868164
43,65,6,157,158
44,62,7,157.6142463684082,161.60362243652344
45,57,7,156.15862274169922,159.7700958251953
46,48,8,157.55743026733398,161.57891845703125
47,56,10,156.06155395507812,159.75769805908203
48,59,5,156.68566131591797,159.85042572021484
49,51,5,157.43426895141602,161.6559829711914
50,52,6,156.77478790283203,159.82927703857422
51,58,6,157,163
52,40,10,157.54377365112305,161.71309661865234
53,52,7,156.3045425415039,159.97149658203125
54,56,8,157.8384132385254,161.66265106201172
55,42,10,156.39337921142578,159.90909576416016
56,52,10,157.7231559753418,161.83885192871094
