frame,left,top,right,bottom
38,59,5,156,159
39,72,6,156.84436798095703,159.0963592529297
40,68,13,156.88031768798828,159.32758331298828
41,61,5,157,159
42,64,7,156.68439483642578,159.7636489868164
43,65,6,157,158
44,62,7,157.6142463684082,161.60362243652344
45,57,7,156.15862274169922,159.7700958251953
46,48,8,157.55743026733398,161.57891845703125
47,56,10,156.06155395507812,159.75769805908203
48,59,5,156.68566131591797,159.85042572021484
49,51,5,157.43426895141602,161.6559829711914
50,52,6,156.77478790283203,159.82927703857422
51,58,6,157,163
52,40,10,157.54377365112305,161.71309661865234
53,52,7,156.3045425415039,159.97149658203125
54,56,8,157.8384132385254,161.66265106201172
55,42,10,156.39337921142578,159.90909576416016
56,52,10,157.7231559753418,161.83885192871094
57,64,8,157.80057907104492,161.62387084960938
58,60,7,156.49280548095703,159.82355499267578
59,59.09965133666992,4.502044677734375,158.03964614868164,161.58204650878906
60,59.82526397705078,5.676185607910156,156.82526397705078,159.67618560791016
61,59.929725646972656,5.824485778808594,156.92972564697266,159.8244857788086
62,59.09731674194336,4.5124664306640625,158.03731155395508,161.59246826171875
63,59.814666748046875,5.733497619628906,156.81466674804688,159.7334976196289
64,59.98737335205078,5.888954162597656,156.98737335205078,159.88895416259766
65,62,6,158.1206169128418,161.58038330078125
66,59.95136260986328,5.687965393066406,156.95136260986328,159.6879653930664
67,60.087852478027344,5.873329162597656,157.08785247802734,159.87332916259766
68,59.27396774291992,4.505668640136719,158.21396255493164,161.5856704711914
69,60.112205505371094,5.733818054199219,157.1122055053711,159.73381805419922
70,60.35010528564453,5.890083312988281,157.35010528564453,159.89008331298828
71,59.54612350463867,4.496925354003906,158.4861183166504,161.5769271850586
72,59.88275146484375,5.7198028564453125,156.88275146484375,159.7198028564453
73,60.06713104248047,5.881553649902344,157.06713104248047,159.88155364990234
74,59.245121002197266,4.575965881347656,158.18511581420898,161.65596771240234
75,60.03816223144531,5.8193817138671875,157.0381622314453,159.8193817138672
76,59.17036819458008,4.500221252441406,158.1103630065918,161.5802230834961
77,59.988990783691406,5.764808654785156,156.9889907836914,159.76480865478516
78,60.21424102783203,5.928184509277344,157.21424102783203,159.92818450927734
79,59.38982009887695,4.588134765625,158.32981491088867,161.6681365966797
