frame,left,top,right,bottom
49,163,246,222,356
50,166.67579650878906,245.09234619140625,225.67579650878906,355.09234619140625
51,166.77748107910156,245.83526611328125,224.6206169128418,353.67840576171875
52,172.9193878173828,242.82199096679688,231.9193878173828,352.8219909667969
53,172.78213500976562,242.7325439453125,231.78213500976562,352.7325439453125
54,167,239,223,361
55,167,239,223,361
56,185.03512573242188,236.94134521484375,242.8782615661621,344.78448486328125
57,188.6985626220703,233.47372436523438,247.6985626220703,343.4737243652344
58,180,230,251.01576614379883,342.26538848876953
59,196.2348175048828,220.53488159179688,260.0983009338379,339.6023941040039
60,199.8572540283203,220.30172729492188,263.7207374572754,339.3692398071289
61,192,218,267.23988342285156,331.43492126464844
62,197,219,269.17133712768555,330.7457962036133
63,197,219,269.9220542907715,330.7757339477539
64,197,208,276.70884704589844,329.3021469116211
65,197,208,274.7230415344238,326.5223922729492
66,205,213,276.6454048156738,324.79540252685547
67,205,213,277.5337562561035,324.8586654663086
68,208,208,282.0786323547363,321.82015228271484
69,214,205,283.5830879211426,320.74047088623047
70,217,202,287.79466247558594,320.6100082397461
71,217,205,289.1743927001953,318.50228118896484
72,219,200,292.7580986022949,318.2476119995117
73,219,200,292.98036193847656,317.88768768310547
74,229,197,297.60313415527344,312.8449935913086
75,229,197,297.35585021972656,313.04344940185547
76,231,195,299.36424255371094,310.2249984741211
77,231,195,299.5302276611328,310.40763092041016
78,238,188,291,324
79,239,187,308.2735786437988,298.4337692260742
80,239,183,305,334
81,242,181,300,338
82,245,176,308,337
83,245,176,308,337
84,248,177,308,331
85,248,177,308,331
86,251,180,312,331
87,251,180,312,331
88,252,174,317,332
89,257,171,327.6682472229004,285.85985565185547
