frame,left,top,right,bottom
15,598,179,702,452
16,596.0459594726562,177.27145385742188,700.0459594726562,450.2714538574219
17,585,59,697.4198303222656,446.3573455810547
18,594.415771484375,175.92481994628906,696.3765563964844,443.57188415527344
19,629,194,685,329
20,629,194,685,329
21,629,196,677,338
22,628,195,673,331
23,614,190,665,337
24,576.646240234375,153.55723571777344,678.6070251464844,421.2042999267578
25,578.551025390625,151.06101989746094,680.5118103027344,418.7080841064453
26,550,310,630,459
27,550,310,630,459
28,579.0755004882812,149.33338928222656,681.0362854003906,416.98045349121094
29,576.7587890625,143.90673828125,682.8387756347656,422.36669921875
30,0,156,132,360
31,0,160,119,357
32,566.9942626953125,243.3089141845703,670.9942474365234,516.3088836669922
33,553,163,622,322
34,107,29,143,123
35,537,159,610,277
36,537,159,610,277
37,535,158,606,269
38,535,158,606,269
39,529,153,611,278
40,529,153,611,278
41,553.9437255859375,230.81651306152344,662.1453018188477,514.8456573486328
42,527,145,582,273
43,525,146,574,271
44,522,144,579,271
45,502,151,569,273
46,499,149,568,272
47,489,143,566,267
48,487,130,566,263
49,479,122,557,251
50,479,122,557,251
51,479,122,557,251
52,482,122,551,253
53,482,122,551,253
54,481,121,551,253
55,575,228,705.2437210083008,468.88641357421875
56,481,115,542,246
57,481,111,535,246
58,481,109,535,245
59,480,109,533,243
60,479,108,537,242
61,479,108,537,242
62,474,104,537,241
63,474,105,537,242
64,474,105,537,242
65,474,100,533,232
66,472,101,524,231
67,476,98,522,224
68,470,102,522,232
69,470,102,522,232
70,468,101,521,232
71,468,101,521,232
72,514,229,626.6497039794922,474.22601318359375
73,513,220,620.1142425537109,465.2687072753906
74,468,96,520,228
