frame,left,top,right,bottom
24,574,214,647,355
25,571,217,644,355
26,571,217,644,355
27,561,215,638,356
28,544,208,630,357
29,536,216,621,354
30,534,204,621,356
31,528,204,614,353
32,529,200,608,348
33,529,200,608,348
34,524,185,600,332
35,527,192,598,324
36,518,190,588,321
37,518,193,579,319
38,502,169,577,322
39,495,130,584.2081985473633,325.6000671386719
40,476,189,562,318
41,476,189,562,318
42,475,185,564,313
43,475,185,564,313
44,480.18914794921875,170.40597534179688,556.1383438110352,317.10235595703125
45,474.824462890625,167.90121459960938,550.7736587524414,314.59759521484375
46,472.2469177246094,163.5413360595703,549.7150955200195,313.17164611816406
47,0,166,126,368
48,463.0807800292969,160.10739135742188,537.5407791137695,303.92738342285156
49,467,175,533,295
50,460,170,526,293
51,460,170,526,293
52,452,166,521,292
53,442,159,516,291
54,435,164,507,287
55,430,164,500,291
56,430,160,494,284
57,433.1891784667969,141.3380584716797,509.1383743286133,288.03443908691406
58,432.6913146972656,140.39666748046875,510.1594924926758,290.0269775390625
59,423,158,475,265
60,418.6678771972656,137.15164184570312,493.1278762817383,280.9716339111328
61,417,152,471,264
62,417,149,467,264
63,566,50,683,215
64,397,143,456,257
65,394,139,454,259
66,422.10394287109375,147.19107055664062,496.5639419555664,291.0110626220703
67,421.5783996582031,147.56201171875,497.52759552001953,294.2583923339844
68,383,136,451,257
69,382,125,450,262
70,381,124,445,258
71,380,117,443,255
72,369.5431823730469,110.16905212402344,450.1410598754883,265.8444061279297
73,379,116,424,240
74,379,116,424,240
75,364,107,420,240
76,360,105,408,241
77,363,109,409,243
78,361,108,412,242
79,338,108,407,241
80,328,106,422.4255065917969,250.18375396728516
81,511,253,607,421
82,511,253,607,421
83,334,101,390,224
84,328,104,384,212
85,325,99,386,215
86,323,94,383,213
87,321,97,378,208
88,320,91,373,212
89,320,91,373,212
90,316,86,368,207
91,316,86,368,207
92,311,92,365,210
93,304,89,365,207
94,300,89,363.0361099243164,221.5222930908203
95,444,206,531,376
96,296,87,353,192
97,293,85,344,192
98,287,80,332,194
99,280,74,335,191
