frame,left,top,right,bottom
28,2,189,67,362
29,4.885627746582031,193.69186401367188,67.36160278320312,359.9740753173828
30,7.234716415405273,198.80087280273438,70.96020698547363,368.4087219238281
31,6.703487396240234,197.3717041015625,71.70348739624023,370.3717041015625
32,7.423770904541016,198.70809936523438,72.42377090454102,371.7080993652344
33,8,205,70,379
34,11.551021575927734,204.26296997070312,76.55102157592773,377.2629699707031
35,10.115699768066406,204.4467315673828,76.41569519042969,380.90672302246094
36,9.499504089355469,201.52099609375,79.85758972167969,388.78173828125
37,10.900989532470703,204.21197509765625,81.25907516479492,391.47271728515625
38,10.046600341796875,203.20809936523438,83.24713897705078,398.0341491699219
39,10.242713928222656,204.04225158691406,84.90725708007812,402.7648162841797
40,135,123,191,241
41,12.735496520996094,206.51394653320312,88.8933334350586,409.21095275878906
42,14.56451416015625,208.80751037597656,92.2455062866211,415.55845642089844
43,15.444232940673828,211.7569122314453,93.12522506713867,418.5078582763672
44,18.423690795898438,219.9671173095703,96.10468292236328,426.7180633544922
45,18.952152252197266,219.3557586669922,96.63314437866211,426.10670471191406
46,20.459491729736328,219.697021484375,99.6941032409668,430.58299255371094
47,22.24325942993164,224.4239959716797,99.92425155639648,431.17494201660156
48,23.894447326660156,225.77626037597656,101.575439453125,432.52720642089844
49,26.579666137695312,229.4288330078125,102.73750305175781,432.12583923339844
50,27.860488891601562,231.14205932617188,104.01832580566406,433.8390655517578
51,29.88003158569336,234.37489318847656,104.54457473754883,433.0974578857422
52,30.479110717773438,237.10519409179688,103.67964172363281,431.9312286376953
53,31.4119873046875,239.00857543945312,104.61251831054688,433.83460998535156
54,32.006439208984375,239.01876831054688,105.20697021484375,433.8448028564453
55,34.739234924316406,243.92080688476562,109.40377044677734,442.6433563232422
56,34.9569206237793,245.2427520751953,108.15744400024414,440.0687713623047
57,36.64943313598633,250.20164489746094,108.41465377807617,441.20753479003906
58,37.58369827270508,254.12171936035156,109.34891891479492,445.1276092529297
59,38.08149337768555,256.8448486328125,111.28201675415039,451.6708679199219
60,39.13643264770508,259.98944091796875,112.33695602416992,454.8154602050781
61,40.5200080871582,263.32293701171875,113.72053146362305,458.1489562988281
62,40.40238571166992,264.4944152832031,115.06691360473633,463.21693420410156
63,40.94465637207031,267.14447021484375,118.62562561035156,473.8953552246094
64,40.56612777709961,265.6645812988281,121.38539505004883,480.76817321777344
65,43,286,113,464
66,117,117,192,256
67,124,120,187,252
68,44.903907775878906,275.7361755371094,127.33956146240234,495.14183044433594
69,137,121,186,260
70,137,121,186,260
71,135,127,185,257
72,134,122,186,261
73,135,120,187,259
74,133,120,186,260
75,58.396217346191406,300.0686340332031,140.83187103271484,519.4742889404297
76,132,121,186,256
77,61.441741943359375,305.1959533691406,143.8773956298828,524.6016082763672
78,66.11104583740234,310.0306396484375,148.54669952392578,529.4362945556641
79,65.79507446289062,310.4031677246094,148.23072814941406,529.8088226318359
80,67.96212768554688,313.92657470703125,148.7813949584961,529.0301666259766
81,68.84342956542969,317.8807067871094,149.6626968383789,532.9842987060547
82,70.04347229003906,322.06024169921875,150.86273956298828,537.1638336181641
83,71.37789916992188,326.91082763671875,152.1971664428711,542.0144195556641
