frame,left,top,right,bottom
24,242,50,291,198
25,244,51,296,196
26,246,56,294,174
27,247,56,293,182
28,250,53,297.76074600219727,203.84088134765625
29,252,53,301.3342590332031,204.65895080566406
30,253,53,302.2200012207031,206.18997192382812
31,256,66,306.2259521484375,207.45631408691406
32,260,65,309.2587471008301,210.605224609375
33,264,66,313.07294845581055,213.7632598876953
34,266,64,316.0229301452637,217.8913116455078
35,267,63,320.3268165588379,218.02635192871094
36,271,67,319.96613693237305,215.12854766845703
37,273,65,325.0404396057129,219.57110595703125
38,274,64,324.82089614868164,220.30377197265625
39,276,64,328.3835563659668,223.3168182373047
40,277,65,330.20761489868164,223.19607543945312
41,282,65,330.3946876525879,223.96212768554688
42,286,65,333.32785415649414,225.1463623046875
43,288,64,335.9722709655762,228.2156982421875
44,290,68,339.50400161743164,231.5833969116211
45,291,63,342.05392837524414,234.22827911376953
46,291,56,349,232
47,293,40,347.2392387390137,236.20513916015625
48,294,55,349.33466720581055,237.93869018554688
49,298,69,353.0886344909668,241.0377960205078
50,300,81,355.771183013916,243.99625396728516
51,305,74,360.0171012878418,242.76522827148438
52,305,74,359.68149185180664,244.2730484008789
53,310,74,362.6969108581543,244.61097717285156
54,313,72,364.6230812072754,247.31316375732422
55,317,80,368.77389907836914,248.19207000732422
56,319,84,370.49011611938477,249.37393951416016
57,321,86,371.81928634643555,248.83486938476562
58,325,87,373.7297172546387,249.48680114746094
59,327,87,375.95917892456055,249.91864013671875
60,328,90,379.1248893737793,251.12954711914062
61,330,90,380.56042861938477,249.85496520996094
62,332,93,382.2775001525879,250.80096435546875
63,333,95,384.33896255493164,252.69895935058594
64,335,92,387.2750587463379,254.74496459960938
65,339,97,388.7774124145508,254.73139190673828
66,340,99,400,251
67,345,101,394.6644058227539,256.36863708496094
68,349,102,399.2728576660156,259.9504089355469
69,355,105,404.7601623535156,263.86268615722656
70,358,104,407.8148498535156,265.6206970214844
71,363,107,411.0150451660156,267.0170593261719
72,364,108,413.6685485839844,267.46417236328125
73,367,110,416.7891540527344,270.5468063354492
74,367,113,419.8726501464844,272.37210845947266
75,369,114,422.2097473144531,274.20764923095703
76,370,114,423.5665588378906,275.7528610229492
77,373,114,427.24548721313477,278.57186126708984
78,377,118,430.56491470336914,281.03868865966797
79,377,109,431.9166603088379,282.96749114990234
80,379,114,435.25131607055664,284.7591781616211
81,381,128,431,296
82,382,111,441.168155670166,288.5885467529297
83,385,135,444.81093978881836,292.7514953613281
84,387,132,447.476016998291,293.8196563720703
85,399.142822265625,136.38150024414062,451.1419982910156,293.4402313232422
86,397.6524658203125,136.8826904296875,449.6516418457031,293.94142150878906
87,400.8699645996094,137.57412719726562,453.909122467041,297.77403259277344
88,402,147,457.7218322753906,297.10227966308594
89,406,142,460.15365982055664,301.5686798095703
90,409,145,465.05002212524414,301.8213348388672
91,408,163,467.12670516967773,306.5449676513672
92,415.75018310546875,144.9574737548828,469.85012435913086,308.3613739013672
93,420.2330627441406,144.66970825195312,474.33300399780273,308.0736083984375
94,420.6351623535156,146.669677734375,474.73510360717773,310.0735778808594
95,425.907470703125,146.69349670410156,480.0074119567871,310.09739685058594
96,416,153,480.93862533569336,313.00999450683594
97,427,153,484.73891830444336,314.82151794433594
98,428,159,486.1824607849121,316.4225616455078
99,427,156,489.2205467224121,318.72105407714844
